text,label_name
negotiations carried parties tried find solution situation,positive
better process paper requires transportation wood pulp places like canada,positive
reporting biotie north american licensing partner somaxon pharmaceuticals announced positive results nalmefene pilot phase clinical trial smoking cessation,positive
russia trade cross targeted 10 billion dollars double 20 billion dollars 2015 trade resolved chamber survey trade russia,positive
significant milestone benefon helping secure critical personal navigation product commented button chief technology officer benefon,positive
18 electronics producer elcoteq se hel today signed extensive cooperation agreement manufacturing distribution mobile phones japan tyo,positive
investors continue interested affarsvarlden,positive
european water framework requirements pre treatment unit fully including hydraulics waste water inception removal treatment unit,positive
far mr galvan able laying workers,positive
stonegate solution offers protection attacks,positive
completion recycling plant important link chain creating waste management system dubna region eu standards,positive
completion form helsinki downtown area linking city main,positive
markets expecting poor performance stock percent x20ac us$ early afternoon trading helsinki,positive
layoffs aimed reaching annual savings target 1.5 billion euros billion end,positive
according insurance companies tapiola local insurance pohjola storms end july beginning august trees speeded forest insurance,positive
excluding non recurring items pre tax surged 45 eur80,positive
talentum expects core increase compared,positive
newly formed yit local contact network expertise know euro combined yit housing concept juha yit vice president corporate communications development,positive
euro 4.8 investment 13.6 lewa deutsche beteiligungs euro 21,positive
china kone provides elevators escalators solutions maintenance build escalators installed high speed railway section beijing shanghai 1.5 years time,positive
according pkc acquisition bring significant addition pkc customer base,positive
airbus 100 firm orders a350 89 commitments,positive
end review nordic aluminium order book stood compared 2005,positive
record high history,positive
elcoteq stock orders stabilised past weeks mr krippl,positive
favourable currency rates higher ceo kari kauniskangas,positive
fiskars 360 old global best known orange handled scissors expects synergies eur5 consolidating certain parts division compete,positive
expected increase approximately 10,positive
addition indian plant serve salcomp customers globally,positive
q1 10 19 april forest machinery equipment maker ponsse hel today expects swing eur6 .3 eur9 .6 loss earlier,positive
beginning wartsila secured order deliver gas fuelled main engines machinery vessel,positive
india trade russia currently stands billion dollars growing 9.6 cent fiscal,positive
instead elcoteq signed non letter intent asian strategic investor,positive
lithuanian beer makers sold 256.88 liters beer 2005 rise 4.5 cent earlier figure 245.92 liters,positive
loss taxes amounted 1.2 compared loss 2.6,positive
revenue passenger expected increase,positive
return investment 16.6 compared 15.8 2004,positive
service automation bigger role fujitsu global resources effectively,positive
moved eur10 .9 versus loss eur15 .3 turned eps eur0 .08 versus loss eur0 .04,positive
insurer anticipates nordea significant,positive
item included restructuring costs eur1 .6 earlier eur13 .1 diluted eps stood eur0 .3 versus loss 0.1,positive
office located shenzhen strengthen vaisala 10 old presence china,positive
price raw material aluminium went end 2005 outlook 2006 favourable,positive
refining margin bbl compared bbl prior,positive
revenues profits 44.5 7.4,positive
vaahto entered deal subsidiary vaahto pulp paper machinery supply units end remaining ones expected delivery beginning 2011,positive
aims annual savings usd 4.3 main expected realized,positive
viking line manages current ferries,positive
scania morgan lifted target swedish heavy duty truck bus maker scania ab crowns 35.2 euro 310 crowns 39.8 euro,positive
nokian according adac judgement latest summer tyre test german automobile association adac,positive
neste oil working 20 research communities europe america africa asia australia develop introduce raw materials,positive
announced investment example course cars mean tires,positive
january 2011 carrier finnair hel fia1s today sealed sale agreement newest airbus aircraft japanese lease,positive
according study week 10 2005 week 2006 coca cola leader soft drinks,positive
ahlstrom corporation ordered key production equipment glass nonwovens production line russian mill vaahto pulp paper machinery vaahto,positive
vacon signed significant deals norwegian scandinavian electric systems supply ac drives,positive
swedish tietoenator expanding quickly russia,positive
"head mobility teliasonera forecast mobile data volume teliasonera network sweden rise 200,000 tb 2014",positive
according real ceo mikko transaction enable proceed restructuring program,positive
according olvi managing director lasse aho ongoing plus project aims find growth outside,positive
acquisitions businesses integrated,positive
brazilian mobile player telemig celular yesterday announced selected software developer tecnomen expand prepaid billing system,positive
cargotec corporation press release april 28 pm time cargotec macgregor area providing marine cargo handling offshore load handling solutions received significant hatch cover orders bulk carriers,positive
construction works pearl plaza significant step russian projects,positive
cost savings rise 20 oko,positive
cramo financial targets 2013 growth higher 10 percent return equity 15 percent,positive
diluted loss stood versus,positive
efficiency programs totalling 100 euros way finnair,positive
elektrobit eb infrastructure contract ict provider fujitsu eb patja service,positive
european traffic grew nearly 30,positive
elevators escalators maker kone corporation tuesday 18 march received major order supply elevators escalators place project city london,positive
financial software developer basware today provide invoice automation solution unnamed major retail usa deal worth 000,positive
forest machinery equipment maker ponsse october deliver total 67 cut length method forest machines harvester heads brazilian paper maker bahia pulp unnamed uruguayan wood harvesting contractors,positive
metso supply wood handling lines rebuild kraft line mill brazilian state,positive
technology aspocomp omx helsinki acg1v issued report thursday 13 november posting eur0 .4 compared loss eur0 .5,positive
owned contract manufacturer electronics elcoteq hungary announced plans recruit fulfill orders cs plants,positive
q2 consolidated earnings tax totaled eur4 .5 compared eur3 .9 eur3 .2 compared eur2 .9 previous,positive
telenor half contract worth estimated 12.6 yit chosen telenor elisa principal suppliers ict solutions norway sweden denmark,positive
expects banks provide alternative financing,positive
marimekko opened concept stores central japan silver spring metropolitan washington dc usa central austria northern denmark,positive
deal likely bring savings,positive
middle east north africa tecnotree grown considerably recent years,positive
q1 18 electrical components maker salcomp oy hel sal1v today turned eur1 .6 versus loss eur2 corresponding,positive
end 2006 number outlets rise 60 70,positive
mark result pretax 133 versus loss 32,positive
incap contract manufacturing private limited inked agreements customers india,positive
diluted eps came 0.34 compared 0.16 ago,positive
turned earnings eps versus loss,positive
turned earnings eps 0.08 versus loss 0.04,positive
line plans focus selected growth segments streamline corporate structure,positive
projected revenue 2.2 billion 2.3 billion slightly higher analyst estimates billion,positive
strengthen ruukki offshore,positive
combine contents functionality current systems funding online service maintenance,positive
vodafone global director terminals expects sell vodafone models launch tens device,positive
juha jordan chief engineer glaston reasons vacon global ac drives supplier service support centres countries glaston operates,positive
kai tulonen chief technology officer sysopen digia says mobility suite represents significant milestone offering telecommunications industry,positive
month outokumpu sold 80 percent technology unit outokumpu technology strategic goal world largest stainless steel maker,positive
week metals technology announced plans sell 80 percent technology unit strategic goal world largest stainless steel maker,positive
madison feb -- fiskars united states patent trademark office granted trademark registration color orange iconic handles,positive
manavigator september kemira indian ivrcl chemicals kemira hel kra1v tuesday announced inked deal form joint venture india local construction firm ivrcl infrastructure projects ltd,positive
metso supply equipment process lines northland resources iron ore project sweden exploits iron ore deposits,positive
real expected increased second,positive
navteq lead installed map data systems north american vehicles leader turn turn navigation data offered north america analyst research minn,positive
neste oil board proposed dividend compared ago,positive
interest income totaled 15.9 compared 15.6 earlier,positive
compared 29.8,positive
expected 10 2006,positive
nokia bought chicago based navteq acquiring maps compete google maps navigation device companies tomtom nv garmin ltd,positive
loss compared loss second,positive
9.8 compared loss 12.7 corresponding,positive
pre tax loss totaled 0.3 compared loss 2.2 2005,positive
pretax totalled 2.0 compared loss fourth,positive
pretax totalled compared loss 13.1 corresponding,positive
previously eb delivered custom solution lg electronics making commercially available mobile terminal vendors wireless operators,positive
production expand elcoteq locations including mexico hungary,positive
rapala estimates savings french operations site,positive
use bottles increased rate use tape picked 2005 previously,positive
expected increase end 2006,positive
satama higher,positive
singapore icis -- kemira indian water infrastructure firm ivrcl agreed form join venture includes inorganic coagulant manufacturing facility andhra pradesh state india water treatment chemicals maker tuesday,positive
-- central corporate credit union distribute patronage dividends members service fees incurred months july november estimated,positive
srv raise holding summer majority,positive
project resources strengthened director paul,positive
tallink claims tallinn including electrical systems fully working order,positive
talvivaara secured 10 agreement 100 cent main output nickel nickel entered long term zinc streaming agreement nyrstar nv,positive
teliasonera secured deliveries support second,positive
50 50 joint venture called nokia siemens networks nokia network siemens carrier related operations creating estimated synergies 1.5 billion euros 1.9 billion nokia,positive
acquisition boomeranger boats oy line solutions strategy developing acquisitions,positive
actions expected deliver annual cost savings eur15 20,positive
announced restructuring significantly decrease,positive
companies expect orders 2011,positive
expects sell products russian region,positive
leases prime locations producing immediate area,positive
brazil uruguay,positive
reports loss 0.4 compared loss 1.9 corresponding 2005,positive
turned earnings eps 0.03 versus loss 0.01,positive
diesel margin remained high,positive
divestment line plans focus selected growth segments streamline corporate structure explained,positive
divestment raisio margarine gave focus grain based products,positive
fourth saw rapala swing pretax 1.5 earlier loss 1.2 30 pct stronger performance north america,positive
expand chain include 45 stores,positive
iso certification demonstrates moving forward quality commitments customers,positive
long term contract global,positive
members management team contribute adjustment measures temporary salary cut,positive
offer represents premium 24 stock closing price friday,positive
recovery demand started end continued january march,positive
sale healthcare trade supports oriola kd strategy focus pharmaceutical wholesale retail businesses,positive
sale lead pretax capital gain 22 2011,positive
soapstone deposits area expected increase tulikivi current reserves considerably,positive
contract estimated contribute eur150,positive
measures expected produce annual cost savings 1.5 starting,positive
bring cost savings 3mn,positive
acquisition solteq expand solutions offering microsoft software products,positive
agreement tietoenator provide blyk extended application process management infrastructure,positive
contract cramo sverige subcontractor ab provide scaffolding lkab plant kiruna northern sweden,positive
experience number similar bridge projects nordic countries,positive
aims annual savings eur3 main expected realized,positive
acquisition panostaja expands area specialising digital printing,positive
brazilian non de acquired solutions integration solutions provider sterling commerce statement,positive
leipurin growing rapidly,positive
geographical presence complements ramirent existing network brings customers east region,positive
growth initiatives chosen geographic areas ongoing continued lindex opened store czech republic autumn,positive
kaupthing bank sweden found alandsbanken alandsbanken chief executive peter statement,positive
16 july steel maker rautaruukki hel rtrks ruukki today turned eur20 second loss corresponding,positive
28 october wood products technology supplier raute hel rutav today swung eur3 months versus loss eur5 .2 earlier,positive
february 2011 broadband data communication systems provider teleste hel tlt1v yesterday rocketed eur4 .8 eur416 000 lifted dividend proposal,positive
february 2011 broadband data communication systems provider teleste hel tlt1v wednesday rocketed eur4 .8 eur416 000 lifted dividend proposal,positive
agreement shb 30 december financial aktia hel concluded making agreement svenska handelsbanken sto shb shb parties today,positive
texas sept -- texas department transportation awards contract teleste video distribution equipment,positive
cargotec corporation press release august 26 10 time cargotec macgregor area providing marine cargo handling offshore load handling solutions received significant offshore crane order,positive
ceo noop growth sale premium beers biggest,positive
ebit totalled 14.4 compared loss 0.3 corresponding,positive
broadband data communication systems provider teleste hel tlt1v yesterday returned 2.7 usd 3.8 months versus loss,positive
consumer packaging manufacturer huhtamaki swung euro months 2006 loss 2.6 euro 3.3 2005,positive
care oral posted total euro 1.1 months 2006 versus loss euro 2005,positive
consultancy satama interactive posted 1.4 euro 2.0 months compared loss euro 2006,positive
pulp paper machinery maker vaahto swung 1.1 euro 1.4 fiscal 2005 06 ended august 31 2006 euro loss fiscal 2004 05,positive
silicon wafers manufacturer okmetic swung 4.9 euro 6.3 months 2006 loss 1.8 euro 2.3 earlier,positive
growth strongest secure operator mobile operators cable operators,positive
second eur1 .7 compared loss eur1 .3 april june,positive
shipping viking line needs order lng fuelled vessel,positive
jarmo head oil refining neste oil says situation looks promising,positive
"adp news feb 25 printed circuit board pcb maker aspocomp hel acg1v today swung 300,000 usd 385,000 versus loss",positive
adp news nov retail software developer aldata solution omx today swung 2.1 usd 2.7 months versus loss eu,positive
mformation nokia noted established agreements cover commercially proven standards based management mobile devices mobile device security mobile application management,positive
pretax 35.8 2006,positive
increase 2005,positive
totaled 17.7 compared corresponding,positive
order intake hand expected stronger,positive
outokumpu stainless steel manufacturer plans enter supply agreement indian railways,positive
taxes 0.1 compared -0.4 previous,positive
15.6 compared 14.1,positive
quarterly diluted eps continuing operations came 0.21 compared 0.12,positive
rapala estimates increase 8.0 pct 12 pct exchange rates,positive
raute posted 1.8 euro 2.6 compared loss euro corresponding 2006,positive
return equity stood 18.3 compared 15.4 2005,positive
russian export duties activate harvesting russia increase,positive
tectia corporation hel tec1v provider real time security solutions today announced appointed provider uk distribute data security manage file transfer software,positive
bristol port sealed pound contract cooper handling supply 45 tonne customised reach stackers konecranes,positive
expects significantly increase,positive
amounted 36 2004,positive
supply wcdma 3g hspa radio network including modular high capacity nokia flexi wcdma base station east,positive
ebitda compared corresponding ebitda margin 33,positive
fair value investment properties totalled compared corresponding,positive
fund fair value increase,positive
optimization steel components heating process reduce energy consumption,positive
proportion estonian lithuanian passengers tallinn helsinki route grew july,positive
assignment strengthens poyry position international provider engineering project chemical process industry,positive
partnership agreement represents significant milestone parties,positive
tiimari latvian representative earned lvl 2005 20 times 2004,positive
agreement ramirent expand range equipment delivers destia ramirent managing director kari,positive
takeover panostaja expands area specialising digital printing previously consists subsidiaries oy oy,positive
consumer products manufacturer fiskars corp open distribution warehouse center creating 100 jobs,positive
lowest final approval,positive
food industry companies hk ruokatalo atria form joint venture called produce turkey meat,positive
finnair expands finnair plans add flights routes hong kong india russia,positive
food raisio hel raivv today buy british snacks big plc enterprise value usd,positive
firm 28 october lifting equipment maker konecranes hel kcr1v today acquired machine tool solutions ohio undisclosed sum,positive
growth expected continue,positive
ixonos estimates 20 mechanical engineering electronics design r&d unit jyvaeskylae end,positive
real corporation press release november real corporation second best materials sector including eg forest industry companies carbon disclosure leadership index cdli nordic report,positive
oriola kd expects invoicing higher comparable invoicing,positive
started streamlining operations order meet competition mobile phone charger,positive
earlier month signed deal india based information technology giant technologies transfer sell radio access related r&d activities,positive
consumption forecast grow,positive
credit 20 november glass technology glaston abp hel gla1v today concluded eur74 revolving credit facility agreement core banks,positive
nokia money solutions officials initiative seek bridge banked unbanked developing countries,positive
etteplan targets employ 20 people borl+ñnge,positive
furthermore novator oy entered securities lending agreement novator oy hold directly shares underlying omx forwards 23 26,positive
glaston headquartered tampere growing international glass technology,positive
helsinki sept 18 globe newswire -- ixonos plc expands smartphone r&d establishes generation smartphone design unit connection ixonos site jyvaeskylae,positive
helsinki thomson financial real exercise option buy natural gas power plant land kyroskoski 13 kyro,positive
addition deal includes option enable maritim food increase holding 51 future,positive
"currently employs 750 people expects headcount reach 1,000 end",positive
rose 24.8 abroad respectively 4.2 40 growth russia,positive
main area glass machinery glaston technologies global leader glass processing machines,positive
jobs transferred,positive
kaupthing forecasts significant price increase printing paper,positive
kesko food ltd press release kesko food ltd launching major tv campaign recruit food retailers,positive
adp news nov 28 power supply solutions provider efore omx efo1v announced today launch opus dc latest power system opus product line,positive
adp news nov cargo handling systems cargotec omx cgcbv today acquired 80 stakes italian service companies cvs srl cvs service srl italian,positive
adpnews nov companies agreed buy combined sek 5.9 billion usd drug stores offered sale restructuring swedish stated owned ab,positive
martela plans expand recycled furniture,positive
microsoft use navteq service offered nokia bought 8.1 billion years ago,positive
product double 2005,positive
hand having mills working area generate jobs,positive
wednesday announced government propose licence reactors built tvo,positive
supplier efore plc streamline operations electronic systems supplier efore plc omx helsinki efo1v tuesday february initiated statutory negotiations streamlining operations,positive
singapore 2011 july air carrier finnair hel fia1s today open daily route singapore 30 2011 growth strategy asia,positive
st petersburg oct 14 prime -- tire producer nokian tyres plans invest 50 euros expansion tire plant city vsevolozhsk russia leningrad region 2011 president kim gran told reporters thursday,positive
stockmann swedish sector ab lindex entered agreement september 30 stockmann wholly owned subsidiary public tender offer lindex issued shares,positive
teliasonera 100 invested region bring mobile coverage 90 population,positive
executive participate adjustments fixed term salary cut,positive
volumes expected increase years,positive
march 2011 digia hel announced today agreement mobile phone major nokia hel nok1v acquire commercial licensing service related nokia qt technology,positive
target,positive
according aktia bank managing director jussi bank aim number customers years,positive
aspo plc stock exchange announcement 2006 increase capital aspo plc totaling registered today,positive
comparable expected increase 10 line target,positive
2006 intends invest significantly expanding distribution maintenance network,positive
addition russia seek additional growth ukraine,positive
banking sampo unchanged nordea rose 0.42 pct,positive
autumn plans expand service st petersburg moscow launch service russia times week,positive
ordered significant expansion tekla network information system,positive
lemcon signed pre contract purchase park entire 130 site,positive
salo 29 august 2006 benefon today announced plans strengthen house technology platform licensing complete mobile software platform long standing technology partner,positive
strand associates expanding madison corporate headquarters space add 100 employees engineering firm,positive
acquisition ramirent strategy strengthen position selected locations,positive
use assets strengthening balance sheet financial position,positive
newly created position established strengthen amer sports management strategic planning,positive
production capacity tripled major additional investments,positive
service fesco example strengthening relationship logistics companies operators international level,positive
asia pacific region wave available malaysia taiwan south korea expanded japan asia added,positive
raisio capacity use,positive
excluding restructuring costs grew 44.5 including restructuring costs showed larger growth 7.4,positive
having china based operation enable fully leverage resources expertise wireless solutions strengthen capability offer industry leading products customers china,positive
cost cutting measures produced savings past months airline loss finnair,positive
groups turnover fiscal expected slight increase previous fiscal,positive
talks aimed restructuring operations cutting costs,positive
consolidated excluding items 30.6 29.6 earlier,positive
ebit excluding non recurring items estimated increase,positive
lean system supports change management component purchasing extremely,positive
excluding non recurring items increased 27 corresponding,positive
transaction pulp paper industry related solutions,positive
cash flow operations totalled 0.4 compared negative 15.5 half,positive
cash flow operations totalled compared negative corresponding,positive
cash flow operations totalled 7.4 compared negative second,positive
ebit excluding non recurring items totalled 38.1,positive
energy fortum november 13 granted environmental permit build fired combined heat power chp plant vartan harbor eastern stockholm,positive
following transaction worldwide rights nalmefene excluding north america mexico turkey south korea,positive
nokia 0.12 pct morning negative territory,positive
return investment 5.0 compared negative 4.1,positive
district court helsinki dismissed charges court 2005,positive
method cut working costs planning building processes,positive
cutting number plants fixed costs,positive
neste oil challenge european union target biofuels accounting 5.8 traffic fuel eu developing nexbtl technology producing diesel fuel federation,positive
stable outlook reflects nokia strong position global mobile handset strong cash flow generation balance sheet,positive
financing arrangements enable ensure line treasury policy sufficient financial instruments disposal potential capital requirements,positive
according op pohjola exciting enterprise cooperation bring huge opportunities customers,positive
based unique fiber expertise innovative approach strong position areas operates,positive
efficiency improvement measures 20 january stationery gift retailer tiimari hel tii1v today continue improve operational efficiency focusing profitable core operations,positive
efore results showed faster improvement managed better source components,positive
technical stock bullish s&p gives nok positive stars buy,positive
broker highlights cargotec preferred stock sector play global cargo container handling expects play active role consolidating industry,positive
restructuring creates efficient organization increased operational focus stable profitability leads efficient production head specialty stainless,positive
delighted says co owner double size current shop feel,positive
elcoteq proven track record electronics manufacturing ems global factory network modern manufacturing equipment consistent systems processes,positive
main strength cooperation project lies merging know large companies,positive
dutch broker noted nokian tyres reported good 2006 line consensus,positive
nokian tyre proves high safety important driving mark 1.4 handling 1.5 wet road 1.9,positive
respondents finnair reliability understanding target,positive
long standing partnership commitment enable parties develop respective operations esl shipping opportunity update fleet improve efficiency,positive
thanks wide contact network good knowledge environment great contribution development indian operations incap president ceo juhani,positive
tieto looking energy solution best support idea sustainable development happy able provide solution vice president fortum,positive
use natural fibers allow eco friendly,positive
love activision fresh colorful approach rapala fish rapala,positive
time delighted fact able organization team members,positive
proud able use kind innovative mobile service voting elections,positive
tim brings excellent track record having 18 years experience tim successfully developed capital markets operations kaupthing involving corporate finance focus mid companies,positive
long food division posted profitable result cost structure approach operations rihko,positive
remain longer term size scale enable nokia hold margin improvements near term analyst wrote,positive
continuing operations turned loss 0.1 slight improvement loss 0.2 earlier,positive
earnings higher 0.48 0.37 ahead consensus,positive
w+ñrtsil+ñ solution selected low fuel consumption environmentally sound technology global service support,positive
jones head financial institutions client management gts citigroup inc extremely pleased providing global pohjola bank,positive
estimates slight thanks cost cutting measures,positive
previously concluded adaptation measures concerning staff adequate time planning operations continue plant,positive
previously concluded adaptation measures concerning personnel adequate time raute,positive
fixing home base cutting costs closing non profitable units looking going forward,positive
29 september waste management recycling lassila tikanoja expands operations russia introducing recently completed recycling plant city dubna near moscow,positive
general manager operations bristol port use low maintenance technology save 30 cent servicing plus load hydraulics save extra 15 30 cent fuel consumption,positive
court found telecominvest,positive
dubai nokia announced launch comes music ground service way people enjoy music,positive
block harri koskinen light introduced 1996 bestseller,positive
ensure low operational cost radio networks modules software upgraded remotely,positive
key shareholders provider tietoenator friday rejected eur1 .08 billion billion offer buyout shop nordic capital giving life possible counter offer blackstone lp norwegian telecom telenor asa,positive
result russia import restrictions dairy companies canceled august,positive
improved voice capabilities customers way requirements providing competitive advantage,positive
finnair able operate leisure flights despite strike,positive
transaction real sappi signed long term agreement supply pulp smaller supplies,positive
fourth atria loss shrank 1.2 5.9 contracted,positive
companies partner developing cholesterol lowering brand benecol,positive
according excluding non recurring items fourth significantly better expected better figures fourth,positive
extremely delighted project continuation cooperation viking line,positive
apartment block located easy reach city center close school,positive
antibody given repeated doses mg kg generally tolerated pharmacokinetic characteristics btt-1023 psoriasis patients consistent observed previously completed study rheumatoid arthritis ra patients,positive
danske bank danske dc jumped 3.7 percent yesterday 3.5 percent slide,positive
superior customer expertise digital set apart competitors,positive
2015 target set target return investment 20,positive
